322520059754705377242565940812873225838;"Nintendo Promos";"npr";"Metang (Delta Species) - 49/113 (Prerelease Promo)";49;Promo;http://tcgplayer.com/product/232882/pokemon-nintendo-promos-metang-delta-species-49-113-prerelease-promo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
53066280053263817785216353482729330686;"Nintendo Promos";"npr";"Milotic (Staff Prerelease Promo)";70;Promo;http://tcgplayer.com/product/164214/pokemon-nintendo-promos-milotic-staff-prerelease-promo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
239176560449584130497255234131850443215;"Nintendo Promos";"npr";"Salamence - 19/97 (E-League Promo 2004)";19;Promo;http://tcgplayer.com/product/213023/pokemon-nintendo-promos-salamence-19-97-e-league-promo-2004?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
234312455030133135918738885871812991246;"Nintendo Promos";"npr";"Snorlax - 33/95 (Prerelease Promo)";33;Promo;http://tcgplayer.com/product/213021/pokemon-nintendo-promos-snorlax-33-95-prerelease-promo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
23093452627418402428718061444702954306;"Nintendo Promos";"npr";"Milotic (Prerelease Promo)";70;Promo;http://tcgplayer.com/product/164213/pokemon-nintendo-promos-milotic-prerelease-promo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
3233956682124015779816010713334217725;"Nintendo Promos";"npr";"Leafeon - 17/90 (Prerelease Promo)";17;Promo;http://tcgplayer.com/product/221177/pokemon-nintendo-promos-leafeon-17-90-prerelease-promo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
288780914271276994892697136383791401235;"Nintendo Promos";"npr";"Shinx - 98/130 (City Championships Promo) [Staff]";98;Promo;http://tcgplayer.com/product/233307/pokemon-nintendo-promos-shinx-98-130-city-championships-promo-staff?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
137806253005676814606156037302158343486;"Nintendo Promos";"npr";"Grumpig - 29/106 (Prerelease Promo)";29;Promo;http://tcgplayer.com/product/220759/pokemon-nintendo-promos-grumpig-29-106-prerelease-promo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
294091681649013826091694863483261393155;"Nintendo Promos";"npr";"Marshtomp (Winner)";11;Promo;http://tcgplayer.com/product/87231/pokemon-nintendo-promos-marshtomp-winner?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
128484015804535177281187667078090888194;"Nintendo Promos";"npr";"Torchic (17 Non-Holo)";17;Promo;http://tcgplayer.com/product/153317/pokemon-nintendo-promos-torchic-17-non-holo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
