12960101273669599435511945588516243336;"Hidden Legends";"op24";"Moogle (FFTA)";24-103C;Common;http://tcgplayer.com/product/594690/final-fantasy-tcg-hidden-legends-moogle-ffta?page=1;None
212619706617054625003284646040567437953;"Hidden Legends";"op24";"Fenrir";24-065H;Hero;http://tcgplayer.com/product/588355/final-fantasy-tcg-hidden-legends-fenrir?page=1;None
160411848170583209752366441925819690795;"Hidden Legends";"op24";"Perrene";24-102C;Common;http://tcgplayer.com/product/594689/final-fantasy-tcg-hidden-legends-perrene?page=1;None
23930115113336691728244690299264164626;"Hidden Legends";"op24";"Genesis";24-025L;Legend;http://tcgplayer.com/product/588353/final-fantasy-tcg-hidden-legends-genesis?page=1;None
266771350142007822792562686995891085535;"Hidden Legends";"op24";"Lightning";24-070L;Legend;http://tcgplayer.com/product/594643/final-fantasy-tcg-hidden-legends-lightning?page=1;None
260432268129799986600280265702301397708;"Hidden Legends";"op24";"Y'shtola EX";24-069C;Common;http://tcgplayer.com/product/594617/final-fantasy-tcg-hidden-legends-yshtola-ex?page=1;None
161312381127161944362237891878421286087;"Hidden Legends";"op24";"Lucio";24-111H;Hero;http://tcgplayer.com/product/594700/final-fantasy-tcg-hidden-legends-lucio?page=1;None
14751085199810622755359995517079087677;"Hidden Legends";"op24";"Velis EX";24-034C;Common;http://tcgplayer.com/product/594481/final-fantasy-tcg-hidden-legends-velis-ex?page=1;None
278150386504609487708512411169479273015;"Hidden Legends";"op24";"Zidane LB";24-117R;Rare;http://tcgplayer.com/product/594706/final-fantasy-tcg-hidden-legends-zidane-lb?page=1;None
34121985432582714720671523915444476747;"Hidden Legends";"op24";"Ramza";24-089C;Common;http://tcgplayer.com/product/594666/final-fantasy-tcg-hidden-legends-ramza?page=1;None
249253247124167749319496589432380394342;"Hidden Legends";"op24";"Vajradhara Wu LB";24-123H;Hero;http://tcgplayer.com/product/594714/final-fantasy-tcg-hidden-legends-vajradhara-wu-lb?page=1;None
10851392222626449114208246086266897396;"Hidden Legends";"op24";"Selh'teus LB";24-118R;Rare;http://tcgplayer.com/product/594708/final-fantasy-tcg-hidden-legends-selhteus-lb?page=1;None
240261463435295142400643372437860797269;"Hidden Legends";"op24";"Basch";24-061L;Legend;http://tcgplayer.com/product/594585/final-fantasy-tcg-hidden-legends-basch?page=1;None
137197786248002774038103706654177849625;"Hidden Legends";"op24";"Clive";24-005L;Legend;http://tcgplayer.com/product/593784/final-fantasy-tcg-hidden-legends-clive?page=1;None
330214685098555529276467513428160306838;"Hidden Legends";"op24";"Iron Giant (SOPFFO) LB";24-121H;Hero;http://tcgplayer.com/product/594712/final-fantasy-tcg-hidden-legends-iron-giant-sopffo-lb?page=1;None
